Contact ID,Team Member ID,Role,Team: Team ID,Program Cohort: Program Cohort Name,Start Date,Gender,"Hispanic, Latino, or Spanish origin",Race - American Indian or Alaska Native,Race - Asian,Race - Black or African American,Race - Hawaiian or Other Pac. Islander,Race - Other,Race - White
0037000001sGF5X,TM-6740,Team Lead,a2639000005UREU,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,Prefer not to answer,0,0,0,1,1,1
0033900002NmLkU,TM-6741,Team Member,a2639000005UREU,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Prefer not to answer,Prefer not to answer,0,1,0,0,1,1
0037000001sGF7O,TM-6742,Team Lead,a2639000005URES,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Female,Yes,1,1,1,1,0,0
0037000001sGFTq,TM-6743,Team Member,a2639000005URES,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Female,,0,1,0,0,0,1
0037000001sGFUn,TM-6744,Team Member,a2639000005URES,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Prefer not to answer,Yes,0,1,0,0,1,0
0037000001sGFTL,TM-6745,Team Member,a2639000005UREN,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Male,No,0,1,1,1,1,1
0037000001sGF6B,TM-6746,Team Lead,a2639000005UREN,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Female,,0,1,1,1,0,0
0037000001sGFyE,TM-6747,Team Member,a2639000005UREW,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Prefer not to answer,,1,1,0,0,0,0
0037000001sGFbW,TM-6748,Team Lead,a2639000005UREW,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Male,,1,1,0,0,1,1
0037000001sGFCE,TM-6749,Team Member,a2639000005UREO,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Male,No,0,1,1,0,1,0
0037000001sGFSm,TM-6750,Team Member,a2639000005UREO,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,,0,0,1,0,0,1
0037000001sGFSL,TM-6751,Team Lead,a2639000005UREO,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,Yes,0,0,1,1,0,1
0037000001sGFTW,TM-6752,Team Member,a2639000005UREP,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,Prefer not to answer,0,1,0,1,0,0
0037000001sGFTX,TM-6753,Team Member,a2639000005UREP,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,Yes,1,0,1,0,0,1
0037000001sGFSq,TM-6754,Team Member,a2639000005UREP,E-Team Stage 1 Winter 2015 Cohort,1/9/15,,No,0,1,1,0,1,1
0037000001sGFTe,TM-6755,Team Lead,a2639000005UREP,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,Prefer not to answer,0,1,0,1,0,1
0037000001sGF6C,TM-6756,Team Lead,a2639000005UREX,E-Team Stage 1 Winter 2015 Cohort,1/9/15,,,1,0,1,0,0,0
0037000001sGFUq,TM-6757,Team Member,a2639000005UREX,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Male,No,0,1,1,1,1,1
0037000001sGFSa,TM-6758,Team Member,a2639000005UREQ,E-Team Stage 1 Winter 2015 Cohort,1/9/15,,,0,0,0,1,0,1
0037000001sGEyl,TM-6759,Team Lead,a2639000005UREQ,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Another identity,Yes,1,0,1,0,0,0
0037000001sGFSc,TM-6760,Team Member,a2639000005UREQ,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Male,,0,0,0,0,1,0
0037000001sGFSS,TM-6761,Team Member,a2639000005URER,E-Team Stage 1 Winter 2015 Cohort,1/9/15,Female,Prefer not to answer,0,0,1,0,0,1
0037000001sGFSy,TM-6762,Team Lead,a2639000005URER,E-Team Stage 1 Winter 2015 Cohort,1/9/15,,Yes,1,1,1,0,1,1
00339000021eUpW,TM-7109,Team Member,a2639000005URFI,E-Team Stage 2 Summer 2014 Cohort,8/14/14,,Prefer not to answer,1,1,1,0,1,0
0037000001sGCkZ,TM-7104,Team Lead,a2639000005URFD,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Another identity,No,1,0,0,1,0,1
0033900001zzckY,TM-7113,Team Lead,a2639000000TCR4,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Female,,0,0,1,1,0,1
0037000001sGC6X,TM-7116,Team Lead,a2639000000TCQu,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Male,Prefer not to answer,1,0,0,1,1,0
00339000021cg4k,TM-7115,Team Member,a2639000000TCR4,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Male,Yes,0,0,0,0,1,0
0037000001sGEw3,TM-7107,Team Member,a2639000005URFI,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Female,No,0,1,0,0,1,0
0033900001z98Uc,TM-7102,Team Lead,a2639000000TCR9,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Female,,1,0,0,0,0,1
00339000021cf29,TM-7105,Team Member,a2639000005URFD,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Another identity,No,1,0,1,1,0,1
0037000001sGDTz,TM-7117,Team Member,a2639000000TCQu,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Another identity,Yes,1,0,1,0,1,0
00339000024iTQv,TM-7114,Team Member,a2639000000TCR4,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Male,Yes,1,0,0,1,1,1
0037000001sGEmD,TM-7103,Team Member,a2639000000TCR9,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Prefer not to answer,Yes,1,1,0,0,1,0
0037000001sGEmB,TM-7101,Team Lead,a2639000000TCR9,E-Team Stage 2 Summer 2014 Cohort,8/14/14,,Yes,0,0,1,0,0,0
0037000001sGE91,TM-7110,Team Member,a2639000005URF0,E-Team Stage 2 Summer 2014 Cohort,8/14/14,,No,1,1,1,1,0,0
0037000001sGDtm,TM-7108,Team Lead,a2639000005URFI,E-Team Stage 2 Summer 2014 Cohort,8/14/14,,,0,0,1,1,1,1
0037000001sGEBM,TM-7106,Team Lead,a2639000005URFA,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Male,No,0,0,0,0,0,0
00339000024jVqn,TM-7118,Team Member,a2639000000TCQu,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Male,No,1,1,0,1,0,1
0037000001sGEZC,TM-7111,Team Lead,a2639000005URF0,E-Team Stage 2 Summer 2014 Cohort,8/14/14,Female,Prefer not to answer,0,1,0,1,1,0
00339000021cEHX,TM-6776,Team Member,a2639000000TCTL,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,Yes,0,0,0,0,1,0
00339000021cEZl,TM-6803,Team Member,a2639000005UREh,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,,0,1,0,0,1,1
0037000001sGEeT,TM-6766,Team Lead,a2639000005UREz,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,,1,1,0,0,1,1
0037000001sGEzb,TM-6784,Team Member,a2639000005UREs,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,,0,1,1,1,1,1
0037000001sGCTA,TM-6783,Team Lead,a2639000005UREs,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,No,1,1,1,0,0,1
0037000001sGCHU,TM-6764,Team Lead,a2639000005UREg,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,,0,0,0,0,0,0
0037000001sGEX7,TM-6804,Team Lead,a2639000005UREi,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,No,0,1,1,1,0,0
0037000001sGEe6,TM-6812,Team Lead,a2639000005UREl,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,,1,0,0,0,0,1
0033900002ALnWM,TM-6775,Team Lead,a2639000000TCTL,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,Prefer not to answer,0,0,1,0,1,1
00339000021cEMx,TM-6788,Team Member,a2639000005UREr,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,,1,0,0,0,0,0
0037000001sGFvc,TM-6765,Team Member,a2639000005UREz,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,Yes,0,1,0,1,0,0
00339000021cEEY,TM-6773,Team Member,a2639000005UREw,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,Yes,1,1,1,1,0,1
0037000001sGEaP,TM-6770,Team Lead,a2639000005UREx,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,,1,1,0,1,1,1
00339000021cEFb,TM-6774,Team Member,a2639000005UREw,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,No,1,1,0,1,0,0
0037000001sG3np,TM-6797,Team Member,a2639000005UREn,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,,1,1,0,0,1,0
00339000021cEXG,TM-6799,Team Member,a2639000005UREo,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,No,1,1,0,1,1,1
0037000001sGEDe,TM-6807,Team Member,a2639000005UREj,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,Yes,1,1,1,1,1,0
0037000001sGEaf,TM-6787,Team Lead,a2639000005UREr,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,,1,1,0,1,0,1
0037000001sGFVY,TM-6768,Team Lead,a2639000005UREy,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,Yes,1,1,0,1,0,1
00339000020Wz8N,TM-6771,Team Member,a2639000005UREx,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,Prefer not to answer,1,0,0,0,1,1
00339000021cEOn,TM-6786,Team Member,a2639000005UREs,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,Yes,0,1,0,0,1,0
0037000001sGFvy,TM-6806,Team Member,a2639000005UREj,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,,,,,,,
0037000001sGF1D,TM-6785,Team Member,a2639000005UREs,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,No,0,0,1,1,1,1
0037000001sGEBi,TM-6772,Team Lead,a2639000005UREw,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,No,0,1,0,1,0,0
00339000021cEKl,TM-6779,Team Member,a2639000005UREu,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,Yes,0,1,0,1,1,0
0037000001sGFvS,TM-6782,Team Member,a2639000005UREt,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,Yes,1,0,0,1,1,1
0037000001sGEYT,TM-6791,Team Lead,a2639000005UREp,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,Prefer not to answer,1,1,1,0,1,0
0037000001sGEut,TM-6777,Team Member,a2639000005UREu,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,No,0,0,0,1,0,0
0037000001sGEeE,TM-6796,Team Lead,a2639000005UREn,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,Yes,1,1,0,0,1,1
0037000001sGE5M,TM-6769,Team Member,a2639000005UREy,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,,1,0,0,0,1,0
0033900002C4xR2,TM-6795,Team Member,a2639000005UREm,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,Yes,1,1,1,1,1,0
00339000021cEX1,TM-6800,Team Member,a2639000005UREo,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,No,0,1,1,1,1,0
0037000001sGEcB,TM-6792,Team Member,a2639000005UREp,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,,1,1,0,0,1,1
00339000021cEfA,TM-6814,Team Member,a2639000005UREl,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,Yes,0,0,0,1,0,0
00339000021cEcV,TM-6808,Team Member,a2639000005UREj,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,Prefer not to answer,1,0,1,0,1,1
0037000001sGE9Z,TM-6805,Team Lead,a2639000005UREj,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,Prefer not to answer,1,1,1,1,0,0
0037000001sGEmt,TM-6790,Team Member,a2639000005UREq,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,Prefer not to answer,0,0,0,1,0,1
00339000021cEYn,TM-6801,Team Member,a2639000005UREg,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,Prefer not to answer,0,1,1,1,1,0
0037000001sGEuf,TM-6789,Team Lead,a2639000005UREq,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,,0,0,0,0,0,0
00339000021cEds,TM-6811,Team Member,a2639000005UREk,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,No,0,0,1,1,0,0
0037000001sGFvw,TM-6781,Team Member,a2639000005UREt,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Another identity,,0,1,0,1,1,0
0037000001sGE71,TM-6809,Team Lead,a2639000005UREk,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,,1,1,1,1,0,1
0037000001sGEdI,TM-6778,Team Lead,a2639000005UREu,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,Prefer not to answer,0,0,1,0,0,1
0037000001sGFvR,TM-6780,Team Lead,a2639000005UREt,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,Yes,0,1,1,1,1,1
0037000001sGEuN,TM-6794,Team Lead,a2639000005UREm,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Male,Prefer not to answer,0,0,0,0,0,0
0037000001sGDW7,TM-6810,Team Member,a2639000005UREk,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,Prefer not to answer,1,0,1,1,0,0
00339000021cEg3,TM-6813,Team Member,a2639000005UREl,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,,0,1,0,1,1,1
0033900002NkI4D,TM-6802,Team Lead,a2639000005UREh,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Prefer not to answer,Prefer not to answer,0,1,0,1,1,0
00339000021cE7C,TM-6767,Team Member,a2639000005UREz,E-Team Stage 1 Summer 2014 Cohort,7/31/14,Female,Yes,0,1,1,0,0,0
00339000021cEWD,TM-6798,Team Member,a2639000005UREn,E-Team Stage 1 Summer 2014 Cohort,7/31/14,,Prefer not to answer,0,1,1,1,0,0
0037000001sGDaK,TM-7134,Team Member,a2639000005URFz,E-Team Stage 2 Spring 2014 Cohort,5/9/14,,,1,0,1,0,0,0
0033900001zzeFu,TM-7125,Team Lead,a2639000000TCRO,E-Team Stage 2 Spring 2014 Cohort,5/9/14,,Prefer not to answer,0,0,0,0,0,1
0037000001sGEri,TM-7130,Team Member,a2639000005URFq,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Another identity,Yes,1,1,0,1,0,0
0037000001sGE4U,TM-7128,Team Member,a2639000005URFH,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Female,,1,1,0,1,1,1
003390000228X5i,TM-7127,Team Lead,a2639000005URFH,E-Team Stage 2 Spring 2014 Cohort,5/9/14,,Yes,0,0,0,0,0,0
0037000001sGDZ4,TM-7122,Team Lead,a2639000005URFh,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Prefer not to answer,Prefer not to answer,1,0,1,1,1,1
0037000001sGEdU,TM-7129,Team Member,a2639000005URFq,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Female,No,0,0,0,1,1,0
0037000001sGEcw,TM-7121,Team Member,a2639000005URFh,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Another identity,No,0,1,1,1,1,0
0037000001sGEd9,TM-7123,Team Lead,a2639000005URFb,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Female,Prefer not to answer,1,1,0,1,1,0
00339000021cgiu,TM-7124,Team Member,a2639000005URFb,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Male,Yes,1,1,1,0,1,1
0037000001sGFbZ,TM-7132,Team Lead,a2639000005URFz,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Prefer not to answer,,1,1,0,1,1,0
00339000021eCrj,TM-7133,Team Member,a2639000005URFz,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Male,,1,1,1,1,1,0
00339000021eXHQ,TM-7126,Team Member,a2639000000TCRO,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Female,Prefer not to answer,0,0,1,0,0,0
0033900001zVbrX,TM-7120,Team Lead,a2639000005URFt,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Another identity,Prefer not to answer,0,1,0,0,1,0
0037000001sGDNp,TM-7131,Team Lead,a2639000005URFq,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Male,,0,1,0,0,1,0
0033900001zze48,TM-7119,Team Member,a2639000005URFt,E-Team Stage 2 Spring 2014 Cohort,5/9/14,Female,,0,0,0,0,1,0
00339000021cc61,TM-6852,Team Member,a2639000005URFB,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,Prefer not to answer,0,1,0,1,0,1
0037000001sGEBW,TM-6839,Team Lead,a2639000005URF8,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,No,0,0,0,1,0,0
00339000021cbRX,TM-6841,Team Member,a2639000005URF8,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,No,1,1,1,0,0,1
0037000001sGEmB,TM-6848,Team Member,a2639000000TCR9,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,No,1,0,0,1,0,0
00339000021ce3z,TM-6859,Team Member,a2639000005URFC,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,Yes,1,0,0,0,1,0
0037000001sGEZ7,TM-6857,Team Lead,a2639000005URFC,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,Yes,1,0,0,1,1,1
0037000001sGEJC,TM-6844,Team Member,a2639000005URF9,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,,1,0,1,0,1,1
0037000001sGDTz,TM-6855,Team Member,a2639000000TCQu,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,No,1,1,0,1,1,1
0037000001sGC0J,TM-6851,Team Lead,a2639000005URFB,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,Prefer not to answer,0,1,0,1,1,1
00339000021cayV,TM-6835,Team Member,a2639000005URF6,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,No,0,1,0,1,0,0
0037000001sGEB3,TM-6831,Team Member,a2639000005URF6,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,No,0,0,1,1,0,1
0037000001sGE9d,TM-6843,Team Lead,a2639000005URF9,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,,0,0,0,0,0,0
0033900001z98Uc,TM-6846,Team Lead,a2639000000TCR9,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,No,0,1,1,1,0,1
0037000001sGEAM,TM-6833,Team Member,a2639000005URF6,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,,1,1,1,1,0,0
00339000021ce0v,TM-6858,Team Member,a2639000005URFC,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,No,1,0,1,0,1,0
0037000001sGEBM,TM-6849,Team Lead,a2639000005URFA,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,Yes,1,0,0,0,0,0
00339000021cbSG,TM-6842,Team Member,a2639000005URF8,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,Prefer not to answer,1,1,0,1,0,0
0037000001sGEZs,TM-6836,Team Member,a2639000005URF7,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,,0,1,0,0,1,1
0033900001xaVOY,TM-6840,Team Member,a2639000005URF8,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,No,1,1,0,1,0,0
00339000021cazn,TM-6834,Team Lead,a2639000005URF6,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,No,0,0,1,0,0,1
0037000001sGFV3,TM-6832,Team Member,a2639000005URF6,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,Prefer not to answer,1,0,1,1,0,0
00339000021cbBo,TM-6837,Team Member,a2639000005URF7,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,No,0,0,0,0,1,1
00339000021cbDa,TM-6838,Team Member,a2639000005URF7,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,Yes,0,0,1,1,0,0
00339000021cc6u,TM-6853,Team Member,a2639000005URFB,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,Prefer not to answer,0,0,1,0,1,1
00339000021cbqc,TM-6850,Team Member,a2639000005URFA,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,No,0,1,1,1,1,1
0037000001sGEmD,TM-6847,Team Member,a2639000000TCR9,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,Prefer not to answer,1,1,0,1,1,1
00339000021cdnm,TM-6856,Team Member,a2639000000TCQu,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,No,0,1,0,1,1,1
0037000001sGEJE,TM-6845,Team Member,a2639000005URF9,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,,0,0,0,0,0,0
00339000021ccNQ,TM-6854,Team Member,a2639000005URFB,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,Prefer not to answer,1,0,1,1,1,1
00339000021cFIk,TM-6823,Team Member,a2639000005URF3,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,Prefer not to answer,1,0,1,0,1,0
0037000001sGFXh,TM-6829,Team Member,a2639000000TCav,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,,1,0,0,1,1,0
0037000001sGEAJ,TM-6828,Team Lead,a2639000000TCav,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,,0,1,0,1,0,1
00339000021cFFC,TM-6819,Team Member,a2639000005URF2,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,Yes,1,0,1,1,0,1
0037000001sGEAY,TM-6822,Team Lead,a2639000005URF3,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,,0,1,1,1,1,0
0037000001sGEBF,TM-6817,Team Lead,a2639000005URF1,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,,1,1,0,1,1,0
00339000021cFJF,TM-6824,Team Member,a2639000005URF3,E-Team Stage 1 Spring 2014 Cohort,4/25/14,,No,0,0,1,1,0,1
00339000021cFLZ,TM-6827,Team Member,a2639000005URF4,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,No,1,1,0,1,1,1
0037000001sGEZo,TM-6825,Team Lead,a2639000005URF4,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,Prefer not to answer,1,1,0,0,0,1
00339000021cFMS,TM-6826,Team Member,a2639000005URF4,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,Yes,1,0,0,0,1,0
0037000001sGEZC,TM-6815,Team Lead,a2639000005URF0,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Male,Prefer not to answer,0,0,0,1,0,1
00339000021cFCN,TM-6816,Team Member,a2639000005URF0,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,Prefer not to answer,1,1,0,1,0,0
0037000001sGFXX,TM-6830,Team Member,a2639000000TCav,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Another identity,,1,0,1,1,0,0
0037000001sGE9s,TM-6820,Team Lead,a2639000005URF2,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Female,,1,0,1,0,1,1
00339000021cFDk,TM-6818,Team Member,a2639000005URF1,E-Team Stage 1 Spring 2014 Cohort,4/25/14,Prefer not to answer,Prefer not to answer,1,0,0,0,0,0
0037000001sGE9N,TM-7144,Team Member,a2639000005URFi,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Male,Yes,0,0,0,1,1,1
0037000001sGEBK,TM-7139,Team Lead,a2639000005URFn,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Female,,1,0,0,0,1,0
0037000001sGE8d,TM-7140,Team Member,a2639000005URFn,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Female,,0,0,0,0,0,0
0037000001sGE6J,TM-7141,Team Lead,a2639000005URFy,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Prefer not to answer,Yes,1,0,1,1,1,1
0037000001sGEhx,TM-7135,Team Lead,a2639000005URFv,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Another identity,Yes,0,0,0,0,1,1
0037000001sGDjV,TM-7142,Team Member,a2639000005URFy,E-Team Stage 2 Winter 2014 Cohort,1/24/14,,No,0,1,1,1,1,0
0033900002ALKJq,TM-7145,Team Lead,a2639000005URFc,E-Team Stage 2 Winter 2014 Cohort,1/24/14,,,1,0,0,1,0,0
0037000001sGE72,TM-7147,Team Lead,a2639000005URFr,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Female,,0,1,1,1,1,1
00339000021eXi2,TM-7136,Team Member,a2639000005URFv,E-Team Stage 2 Winter 2014 Cohort,1/24/14,,Yes,0,0,1,1,1,1
0037000001sGFTQ,TM-7138,Team Member,a2639000005URFk,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Female,Yes,1,1,0,1,0,0
0037000001sGDiv,TM-7143,Team Member,a2639000005URFi,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Male,No,0,0,1,1,1,1
0037000001sGE5h,TM-7137,Team Lead,a2639000005URFk,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Female,Yes,0,1,0,0,0,0
00339000021czVv,TM-7146,Team Member,a2639000005URFc,E-Team Stage 2 Winter 2014 Cohort,1/24/14,Another identity,Yes,0,0,1,1,1,0
0037000001sGCSh,TM-6895,Team Member,a2639000005URFN,E-Team Stage 1 Winter 2014 Cohort,1/10/14,Another identity,Yes,0,1,1,1,0,0
00339000021cexT,TM-6864,Team Member,a2639000005URFD,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,Yes,0,1,0,1,0,1
0033900002RYdti,TM-6870,Team Lead,a2639000005URFF,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,No,1,0,0,1,0,0
0037000001sGAgY,TM-6896,Team Member,a2639000005URFN,E-Team Stage 1 Winter 2014 Cohort,1/10/14,Another identity,Yes,0,1,0,0,1,1
003390000228X5i,TM-6877,Team Member,a2639000005URFH,E-Team Stage 1 Winter 2014 Cohort,1/10/14,Another identity,Yes,0,0,0,0,0,0
0037000001sGF0k,TM-6871,Team Member,a2639000005URFF,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,No,1,1,0,0,0,1
0033900001zzeFu,TM-6860,Team Lead,a2639000000TCRO,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,No,0,1,0,1,0,1
0037000001sGDtm,TM-6878,Team Lead,a2639000005URFI,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,Prefer not to answer,0,0,0,1,1,0
0037000001sGDtK,TM-6873,Team Lead,a2639000005URFG,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,No,0,0,0,0,0,0
0033900001zzckY,TM-6897,Team Lead,a2639000000TCR4,E-Team Stage 1 Winter 2014 Cohort,1/10/14,Male,Prefer not to answer,1,0,1,1,1,0
00339000021ceyM,TM-6865,Team Member,a2639000005URFD,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,Prefer not to answer,0,0,1,0,1,0
0037000001sGFy6,TM-6886,Team Member,a2639000005URFK,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,Prefer not to answer,1,1,0,1,1,0
00339000021cfSb,TM-6874,Team Member,a2639000005URFG,E-Team Stage 1 Winter 2014 Cohort,1/10/14,Female,Yes,0,0,0,0,0,1
00339000021cejb,TM-6861,Team Member,a2639000000TCRO,E-Team Stage 1 Winter 2014 Cohort,1/10/14,,Prefer not to answer,1,1,1,1,0,1
00339000021cfeI,TM-6881,Team Member,a2639000005URFJ,E-Team Stage 1 Winter 2014 Cohort,1/10/14,Male,Yes,1,1,0,1,1,1
